,Bedrooms,Listing_Title,Posting_Date,Price,Reply_contact_info_link,Sqft,city,full_URL,posting_ID
85,2.0,Spacious Flat w/ Top Of The Line Finishes ~ Marble Baths | Concierge |,2017-03-15 15:20,3259.0,https://houston.craigslist.org/reply/hou/apa/6002590490,1857.0,houston,https://houston.craigslist.org/apa/6002590490.html,6002590490
86,2.0,NEW ENERGY CORRIDOR TOWNHOME - MEMORIAL  A,2017-03-15 15:19,3099.0,https://houston.craigslist.org/reply/hou/apa/6035908146,,houston,https://houston.craigslist.org/apa/6035908146.html,6035908146
87,2.0,*Museum Districts newest 24Story Gorgeous Hi-Rise Vacant w/3MONTHS FREE,2017-03-15 15:19,3335.0,https://houston.craigslist.org/reply/hou/apa/6033629366,1454.0,houston,https://houston.craigslist.org/apa/6033629366.html,6033629366
88,2.0,NEW ENERGY CORRIDOR TOWNHOME - MEMORIAL  A,2017-03-15 15:10,3099.0,https://houston.craigslist.org/reply/hou/apa/6038639174,,houston,https://houston.craigslist.org/apa/6038639174.html,6038639174
90,2.0,*Museum Districts newest 24Story Gorgeous Hi-Rise Vacant w/3MONTHS FREE,2017-03-15 12:54,3335.0,https://houston.craigslist.org/reply/hou/apa/6045052726,1454.0,houston,https://houston.craigslist.org/apa/6045052726.html,6045052726
92,2.0,Make your dream a reality,2017-03-15 12:37,3210.0,https://houston.craigslist.org/reply/hou/apa/6034963485,1194.0,houston,https://houston.craigslist.org/apa/6034963485.html,6034963485
93,2.0,Furnished Apartment in Kirby Place!,2017-03-15 11:17,3300.0,https://houston.craigslist.org/reply/hou/apa/6044985327,1250.0,houston,https://houston.craigslist.org/apa/6044985327.html,6044985327
94,2.0,Furnished Apartment in the Galleria!,2017-03-15 10:39,3200.0,https://houston.craigslist.org/reply/hou/apa/6044970645,1100.0,houston,https://houston.craigslist.org/apa/6044970645.html,6044970645
96,2.0,Furnished Apartment in the Heart of the Texas Medical Center!,2017-03-15 10:27,3200.0,https://houston.craigslist.org/reply/hou/apa/6044978545,1150.0,houston,https://houston.craigslist.org/apa/6044978545.html,6044978545
98,2.0,Furnished Apartment in the Galleria!,2017-03-15 10:18,3300.0,https://houston.craigslist.org/reply/hou/apa/6044963438,1100.0,houston,https://houston.craigslist.org/apa/6044963438.html,6044963438
101,2.0,New Museum District 3 months free rent Close to Med Center,2017-03-15 09:43,3340.0,https://houston.craigslist.org/reply/hou/apa/6028194407,1580.0,houston,https://houston.craigslist.org/apa/6028194407.html,6028194407
102,2.0,Major savings with this Inner Loop / Greenway Plaza units!,2017-03-15 09:28,3200.0,https://houston.craigslist.org/reply/hou/apa/6018130915,1346.0,houston,https://houston.craigslist.org/apa/6018130915.html,6018130915
103,2.0,2 Bed * 2 Bathroom - Inner Loop / Greenway Plaza,2017-03-15 08:38,3200.0,https://houston.craigslist.org/reply/hou/apa/6002157567,1346.0,houston,https://houston.craigslist.org/apa/6002157567.html,6002157567
104,2.0,Pleasant stay corporate housing,2017-03-15 06:48,3200.0,https://houston.craigslist.org/reply/hou/apa/6004624905,,houston,https://houston.craigslist.org/apa/6004624905.html,6004624905
105,2.0,**10 WEEKS FREE HIGH-RISE HIGHLAND VILLAGE,2017-03-14 22:58,3100.0,https://houston.craigslist.org/reply/hou/apa/6018687033,1320.0,houston,https://houston.craigslist.org/apa/6018687033.html,6018687033
106,2.0,LUXURY Hi-Rise Limited time SPECIAL,2017-03-14 22:53,3400.0,https://houston.craigslist.org/reply/hou/apa/6018702708,1320.0,houston,https://houston.craigslist.org/apa/6018702708.html,6018702708
108,2.0,Major savings with this Inner Loop / Greenway Plaza units!,2017-03-14 21:59,3200.0,https://houston.craigslist.org/reply/hou/apa/6001301039,1346.0,houston,https://houston.craigslist.org/apa/6001301039.html,6001301039
109,2.0,*!* Make your dream a reality *!*,2017-03-14 20:50,3059.0,https://houston.craigslist.org/reply/hou/apa/6034242339,1432.0,houston,https://houston.craigslist.org/apa/6034242339.html,6034242339
110,2.0,💖Lovely Apartment Community. Come See for Yourself💖,2017-03-14 20:41,3042.0,https://houston.craigslist.org/reply/hou/apa/6038026289,1368.0,houston,https://houston.craigslist.org/apa/6038026289.html,6038026289
112,2.0,"♟ Sophistication with a View! Majestic views, stunning sunsets,♟",2017-03-14 20:06,3255.0,https://houston.craigslist.org/reply/hou/apa/6035643192,1357.0,houston,https://houston.craigslist.org/apa/6035643192.html,6035643192
113,2.0,▆▆▆Make your dream a reality▆▆▆,2017-03-14 19:13,3210.0,https://houston.craigslist.org/reply/hou/apa/6037100871,1194.0,houston,https://houston.craigslist.org/apa/6037100871.html,6037100871
114,2.0,*Museum Districts newest 24Story Gorgeous Hi-Rise Vacant w/3MONTHS FREE,2017-03-14 19:09,3335.0,https://houston.craigslist.org/reply/hou/apa/6015316989,1454.0,houston,https://houston.craigslist.org/apa/6015316989.html,6015316989
115,2.0,Up to 3Months Free 8th Floor Observation Lounge $1000 Cash Back,2017-03-14 19:08,3310.0,https://houston.craigslist.org/reply/hou/apa/6015397612,1361.0,houston,https://houston.craigslist.org/apa/6015397612.html,6015397612
116,2.0,💖Lovely Apartment Community. Come See for Yourself💖,2017-03-14 18:42,3255.0,https://houston.craigslist.org/reply/hou/apa/6038661845,1357.0,houston,https://houston.craigslist.org/apa/6038661845.html,6038661845
117,2.0,✨Relax & Enjoy the Newly Renovated Community Amenities!✨,2017-03-14 18:29,3200.0,https://houston.craigslist.org/reply/hou/apa/6041176889,1520.0,houston,https://houston.craigslist.org/apa/6041176889.html,6041176889
118,2.0,Up to 3Months Free 8th Floor Observation Lounge $1000 Cash Back,2017-03-14 17:50,3310.0,https://houston.craigslist.org/reply/hou/apa/6044162357,1361.0,houston,https://houston.craigslist.org/apa/6044162357.html,6044162357
1,2.0,Luxury High Rise Montrose HOU306,2017-03-17 15:35,3893.0,https://houston.craigslist.org/reply/hou/apa/6041498885,1496.0,houston,https://houston.craigslist.org/apa/6041498885.html,6041498885
2,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:34,3681.0,https://houston.craigslist.org/reply/hou/apa/6022297893,1435.0,houston,https://houston.craigslist.org/apa/6022297893.html,6022297893
3,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:32,3681.0,https://houston.craigslist.org/reply/hou/apa/6022368094,1435.0,houston,https://houston.craigslist.org/apa/6022368094.html,6022368094
4,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:31,3681.0,https://houston.craigslist.org/reply/hou/apa/6022300004,1435.0,houston,https://houston.craigslist.org/apa/6022300004.html,6022300004
5,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:31,3681.0,https://houston.craigslist.org/reply/hou/apa/6022366070,1435.0,houston,https://houston.craigslist.org/apa/6022366070.html,6022366070
6,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:31,3681.0,https://houston.craigslist.org/reply/hou/apa/6022366658,1435.0,houston,https://houston.craigslist.org/apa/6022366658.html,6022366658
7,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:31,3681.0,https://houston.craigslist.org/reply/hou/apa/6022364826,1435.0,houston,https://houston.craigslist.org/apa/6022364826.html,6022364826
8,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:31,3681.0,https://houston.craigslist.org/reply/hou/apa/6022372600,1435.0,houston,https://houston.craigslist.org/apa/6022372600.html,6022372600
9,2.0,🏠 1-3mo prorated over 13mo on select unit🏠,2017-03-17 14:31,3681.0,https://houston.craigslist.org/reply/hou/apa/6022364239,1435.0,houston,https://houston.craigslist.org/apa/6022364239.html,6022364239
10,2.0,"Track Lighting, Handheld Shower Heads, Desks",2017-03-17 12:40,3943.0,https://houston.craigslist.org/reply/hou/apa/6048035146,1401.0,houston,https://houston.craigslist.org/apa/6048035146.html,6048035146
11,2.0,**Heights Area - Upscale Apt - 2 Months Free w/12 Month Lease,2017-03-17 11:56,3980.0,https://houston.craigslist.org/reply/hou/apa/6038576873,,houston,https://houston.craigslist.org/apa/6038576873.html,6038576873
13,2.0,LUXURY HI-RISE HIGHLAND VILLAGE,2017-03-17 11:28,3900.0,https://houston.craigslist.org/reply/hou/apa/6019450646,1618.0,houston,https://houston.craigslist.org/apa/6019450646.html,6019450646
14,2.0,LUXURY HI-RISE HIGHLAND VILLAGE,2017-03-17 11:26,3500.0,https://houston.craigslist.org/reply/hou/apa/6018702178,1400.0,houston,https://houston.craigslist.org/apa/6018702178.html,6018702178
15,2.0,10 weeks FREE w/ 13 month lease (ID:0008),2017-03-17 10:29,3824.0,https://houston.craigslist.org/reply/hou/apa/6047791475,1305.0,houston,https://houston.craigslist.org/apa/6047791475.html,6047791475
18,2.0,ENJOY FANTASTIC VIEWS IN THIS BRAND NEW HIGH RISE!! UP TO $500 REBATE!,2017-03-16 19:55,3500.0,https://houston.craigslist.org/reply/hou/apa/6047149622,,houston,https://houston.craigslist.org/apa/6047149622.html,6047149622
19,2.0,"Super posh property! Valet,concierge and amazing views!",2017-03-16 16:13,3645.0,https://houston.craigslist.org/reply/hou/apa/6033820599,,houston,https://houston.craigslist.org/apa/6033820599.html,6033820599
22,2.0,*Remote home technology 7th floor skylounge $0app LEED Cert,2017-03-16 14:32,3729.0,https://houston.craigslist.org/reply/hou/apa/6046672300,1320.0,houston,https://houston.craigslist.org/apa/6046672300.html,6046672300
25,2.0,LUXURY HIGH RISE IN MUSEUM DISTRICT w 24 HOUR CONCIERGE & VALET,2017-03-16 12:35,3505.0,https://houston.craigslist.org/reply/hou/apa/6026085772,1454.0,houston,https://houston.craigslist.org/apa/6026085772.html,6026085772
27,2.0,"Super posh property! Valet,concierge and amazing views!",2017-03-16 12:20,3645.0,https://houston.craigslist.org/reply/hou/apa/6035417426,,houston,https://houston.craigslist.org/apa/6035417426.html,6035417426
28,2.0,"Super posh property! Valet,concierge and amazing views!",2017-03-16 12:15,3645.0,https://houston.craigslist.org/reply/hou/apa/6033832509,,houston,https://houston.craigslist.org/apa/6033832509.html,6033832509
29,2.0,***River Oaks ~ Luxury Community***,2017-03-16 12:11,3729.0,https://houston.craigslist.org/reply/hou/apa/6022324744,1320.0,houston,https://houston.craigslist.org/apa/6022324744.html,6022324744
30,2.0,***Specials are Here with Eight Wks Free***,2017-03-16 12:07,3922.0,https://houston.craigslist.org/reply/hou/apa/6022325394,1343.0,houston,https://houston.craigslist.org/apa/6022325394.html,6022325394
31,2.0,"** River Oaks 1-3mo. ProRated reduced rent, 12' ceilings",2017-03-16 11:39,3515.0,https://houston.craigslist.org/reply/hou/apa/6004837492,1435.0,houston,https://houston.craigslist.org/apa/6004837492.html,6004837492
40,2.0,"Super posh property! Valet,concierge and amazing views!",2017-03-15 16:20,3645.0,https://houston.craigslist.org/reply/hou/apa/6038156829,,houston,https://houston.craigslist.org/apa/6038156829.html,6038156829
41,2.0,*Remote home technology 7th floor skylounge $0app LEED Cert,2017-03-15 16:14,3729.0,https://houston.craigslist.org/reply/hou/apa/6033782955,1320.0,houston,https://houston.craigslist.org/apa/6033782955.html,6033782955
46,2.0,Top Floor Penthouse -The View is amazing as the price,2017-03-15 13:14,3650.0,https://houston.craigslist.org/reply/hou/apa/6042149926,1475.0,houston,https://houston.craigslist.org/apa/6042149926.html,6042149926
47,2.0,*Remote home technology 7th floor skylounge $0app LEED Cert,2017-03-15 12:57,3729.0,https://houston.craigslist.org/reply/hou/apa/6045147102,1320.0,houston,https://houston.craigslist.org/apa/6045147102.html,6045147102
54,2.0,Beautiful views of The Galleria!,2017-03-14 13:47,3525.0,https://houston.craigslist.org/reply/hou/apa/6015180585,,houston,https://houston.craigslist.org/apa/6015180585.html,6015180585
55,2.0,One of a kind views & amenities,2017-03-14 12:52,3525.0,https://houston.craigslist.org/reply/hou/apa/6038057630,,houston,https://houston.craigslist.org/apa/6038057630.html,6038057630
63,2.0,**Museum District - incredible/spacious/high ceiling HIGH RISE,2017-03-10 13:39,3649.0,https://houston.craigslist.org/reply/hou/apa/6016686391,1392.0,houston,https://houston.craigslist.org/apa/6016686391.html,6016686391
64,2.0,2 Bedroom High Rise Downtown - $1000 Gift Card,2017-03-10 10:43,3553.0,https://houston.craigslist.org/reply/hou/apa/6011887399,,houston,https://houston.craigslist.org/apa/6011887399.html,6011887399
65,2.0,"** River Oaks 1-3mo. ProRated reduced rent, 12' ceilings",2017-03-09 15:37,3515.0,https://houston.craigslist.org/reply/hou/apa/6036840845,1435.0,houston,https://houston.craigslist.org/apa/6036840845.html,6036840845
67,2.0,"** River Oaks 1-3mo. ProRated reduced rent, 12' ceilings",2017-03-08 10:55,3515.0,https://houston.craigslist.org/reply/hou/apa/5996745512,1435.0,houston,https://houston.craigslist.org/apa/5996745512.html,5996745512
68,2.0,*Remote home technology 7th floor skylounge $0app LEED Cert,2017-03-08 09:37,3729.0,https://houston.craigslist.org/reply/hou/apa/6014852134,1320.0,houston,https://houston.craigslist.org/apa/6014852134.html,6014852134
69,2.0,"41 stories of extreme luxury, for 3 months free!",2017-03-07 23:24,3500.0,https://houston.craigslist.org/reply/hou/apa/5994833254,,houston,https://houston.craigslist.org/apa/5994833254.html,5994833254
70,2.0,1/2 of 6 months... that's 3 months free!!,2017-03-07 23:23,4000.0,https://houston.craigslist.org/reply/hou/apa/6002113698,,houston,https://houston.craigslist.org/apa/6002113698.html,6002113698
71,2.0,This place... you want to call home!,2017-03-07 23:23,3600.0,https://houston.craigslist.org/reply/hou/apa/6002087213,,houston,https://houston.craigslist.org/apa/6002087213.html,6002087213
73,2.0,**6 Months 1/2 RENT!! DOWNTOWN HIGH-RISE,2017-03-05 22:57,3648.0,https://houston.craigslist.org/reply/hou/apa/6024553281,1472.0,houston,https://houston.craigslist.org/apa/6024553281.html,6024553281
74,2.0,Hi-Rise Luxury 6 WEEKS FREE,2017-03-05 22:56,3700.0,https://houston.craigslist.org/reply/hou/apa/6017041052,1090.0,houston,https://houston.craigslist.org/apa/6017041052.html,6017041052
75,2.0,LUXURY GROTTO POOL 2-6 WEEKS FREE,2017-03-05 22:53,3729.0,https://houston.craigslist.org/reply/hou/apa/5992850600,1320.0,houston,https://houston.craigslist.org/apa/5992850600.html,5992850600
76,2.0,**6 Months 1/2 RENT!! DOWNTOWN HIGH-RISE,2017-03-05 22:51,3648.0,https://houston.craigslist.org/reply/hou/apa/5997250376,1471.0,houston,https://houston.craigslist.org/apa/5997250376.html,5997250376
77,2.0,**6 Months 1/2 RENT!! DOWNTOWN HIGH-RISE,2017-03-05 22:50,3648.0,https://houston.craigslist.org/reply/hou/apa/5997251506,1472.0,houston,https://houston.craigslist.org/apa/5997251506.html,5997251506
78,2.0,LUXURY GROTTO POOL 2-6 WEEKS FREE,2017-03-05 22:49,3729.0,https://houston.craigslist.org/reply/hou/apa/5997279532,1320.0,houston,https://houston.craigslist.org/apa/5997279532.html,5997279532
80,2.0,***Luxury Apts W/ 3 Months Free***,2017-03-05 13:43,3766.0,https://houston.craigslist.org/reply/hou/apa/6025768141,1390.0,houston,https://houston.craigslist.org/apa/6025768141.html,6025768141
81,2.0,*Luxury Apts W/ 3 Months Free*,2017-03-05 13:43,3675.0,https://houston.craigslist.org/reply/hou/apa/6025766456,1304.0,houston,https://houston.craigslist.org/apa/6025766456.html,6025766456
82,2.0,3 Months Free in Luxury Apts,2017-03-05 13:43,3903.0,https://houston.craigslist.org/reply/hou/apa/6025769172,1496.0,houston,https://houston.craigslist.org/apa/6025769172.html,6025769172
85,2.0,"** River Oaks 1-3mo. ProRated reduced rent, 12' ceilings",2017-03-01 14:54,3515.0,https://houston.craigslist.org/reply/hou/apa/6025175682,1435.0,houston,https://houston.craigslist.org/apa/6025175682.html,6025175682
86,2.0,Views of every part of Houston!,2017-03-01 12:01,3729.0,https://houston.craigslist.org/reply/hou/apa/5986529297,,houston,https://houston.craigslist.org/apa/5986529297.html,5986529297
87,2.0,"Floor to ceiling windows, Solar Shades 4-6Weeks Free West/Rice U",2017-02-28 12:47,3733.0,https://houston.craigslist.org/reply/hou/apa/6016304366,1267.0,houston,https://houston.craigslist.org/apa/6016304366.html,6016304366
88,2.0,"** River Oaks 1-3mo. ProRated reduced rent, 12' ceilings",2017-02-28 10:51,3515.0,https://houston.craigslist.org/reply/hou/apa/5986547692,1435.0,houston,https://houston.craigslist.org/apa/5986547692.html,5986547692
93,2.0,"Galleria/Uptown Highrise, Huge 2 BR, Special 2 Months Free ⚮⚮⚮",2017-02-22 21:24,3844.0,https://houston.craigslist.org/reply/hou/apa/5974230406,2358.0,houston,https://houston.craigslist.org/apa/5974230406.html,5974230406
95,2.0,Beautiful Condo,2017-02-22 14:32,3500.0,https://houston.craigslist.org/reply/hou/apa/6015192189,1752.0,houston,https://houston.craigslist.org/apa/6015192189.html,6015192189
97,2.0,"** River Oaks 1-3mo. ProRated reduced rent, 12' ceilings",2017-02-21 12:29,3515.0,https://houston.craigslist.org/reply/hou/apa/5995073927,1435.0,houston,https://houston.craigslist.org/apa/5995073927.html,5995073927
98,2.0,"Floor to ceiling windows, Solar Shades 4-6Weeks Free West/Rice U",2017-02-21 10:51,3733.0,https://houston.craigslist.org/reply/hou/apa/5993298862,1267.0,houston,https://houston.craigslist.org/apa/5993298862.html,5993298862
102,2.0,FANTASTIC VIEWS IN THIS BRAND NEW HIGH RISE!  3mo free prorated w/13 m,2017-02-15 23:18,3500.0,https://houston.craigslist.org/reply/hou/apa/6005623320,,houston,https://houston.craigslist.org/apa/6005623320.html,6005623320
103,2.0,HOUSTON'S URBAN OASIS !,2017-02-14 17:35,3862.0,https://houston.craigslist.org/reply/hou/apa/6003822142,1641.0,houston,https://houston.craigslist.org/apa/6003822142.html,6003822142
104,2.0,"Dry cleaning drop-off, 9'8'' ceilings, Coffee Bar",2017-02-14 11:41,3500.0,https://houston.craigslist.org/reply/hou/apa/5994703482,1135.0,houston,https://houston.craigslist.org/apa/5994703482.html,5994703482
107,2.0,*Remote home technology 7th floor skylounge $0app LEED Cert,2017-02-07 10:08,3729.0,https://houston.craigslist.org/reply/hou/apa/5986977079,1320.0,houston,https://houston.craigslist.org/apa/5986977079.html,5986977079
110,2.0,"High quality solid wood carpentry, home audio systems, dryers",2017-02-04 10:30,3635.0,https://houston.craigslist.org/reply/hou/apa/5959525596,1292.0,houston,https://houston.craigslist.org/apa/5959525596.html,5959525596
114,2.0,*Remote home technology 7th floor skylounge $0app LEED Cert,2017-02-01 16:39,3729.0,https://houston.craigslist.org/reply/hou/apa/5985368220,1320.0,houston,https://houston.craigslist.org/apa/5985368220.html,5985368220
